id	deviceType	protocolType	provider	tag	type
5243	4573968371679234	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M BKT	DESC
5244	4573968371679234	1	Somfy	1033212C	REF
5245	4573968371679234	1	Somfy	S&SO-RS100IO 6/17G1 VVF3MZF54	DESC
5246	4573968371679234	1	Somfy	1033192C	REF
5247	4573968371679234	1	Somfy	S&SO-RS100IO 6NMVVF3M-ZF54-BAR	DESC
5248	4573968371679234	1	Somfy	1033188C	REF
5249	4573968371679234	1	Somfy	S&SO-RS100IO10/17VVF3F200P100	DESC
5250	4573968371679234	1	Somfy	1038142C	REF
5251	4573968371679234	1	Somfy	S&SO-RS100IO10NMVVF3M-ZF54-BAR	DESC
5252	4573968371679234	1	Somfy	1033189C	REF
5253	4573968371679234	1	Somfy	S&SO-RS100IO15NMVVF3-ZF54-P100	DESC
5254	4573968371679234	1	Somfy	1033194C	REF
5255	4573968371679234	1	Somfy	S&SO-RS100IO15NMVVF3M-ZF54-BAR	DESC
5256	4573968371679234	1	Somfy	1033190C	REF
5257	4573968371679234	1	Somfy	S&SO-RS100IOHY 6NMVVF2.5-P100	DESC
5258	4573968371679234	1	Somfy	1033184C	REF
5259	4573968371679234	1	Somfy	S&SO-RS100IOTH 6/17G1SOPR BKT	DESC
5260	4573968371679234	1	Somfy	1033208C	REF
5261	4573968371679234	1	Somfy	S&SO-RS100TH IO /6NM WO CA-BAR	DESC
5262	4573968371679234	1	Somfy	1033140C	REF
5263	4573968371679234	1	Somfy	S&SO-RS100TH IO 10NM VVF3M-BAR	DESC
5264	4573968371679234	1	Somfy	1033145C	REF
5265	4573968371679234	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BAR	DESC
5266	4573968371679234	1	Somfy	1033141C	REF
5267	4573968371679234	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BKT	DESC
5268	4573968371679234	1	Somfy	1033205C	REF
5269	4573968371679234	1	Somfy	S&SO-RS100TH IO 15NM VVF3M-BAR	DESC
5270	4573968371679234	1	Somfy	1033146C	REF
5271	4573968371679234	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BAR	DESC
5272	4573968371679234	1	Somfy	1033142C	REF
5273	4573968371679234	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BKT	DESC
5274	4573968371679234	1	Somfy	1033206C	REF
5275	4573968371679234	1	Somfy	S&SO-RS100TH IO 6NM WO CAB SOP	DESC
5276	4573968371679234	1	Somfy	1033196C	REF
5277	4573968371679234	1	Somfy	S&SO-RS100TH IO 6NM WO CAB-BKT	DESC
5278	4573968371679234	1	Somfy	1033204C	REF
5279	4573968371679234	1	Somfy	S&SO-RS100TH IO 6NM WOCA-PA100	DESC
5280	4573968371679234	1	Somfy	1033156C	REF
5281	4573968371679234	1	Somfy	S&SO-RS100TH IO10NM SSCA-PA100	DESC
5282	4573968371679234	1	Somfy	1033157C	REF
5283	4573968371679234	1	Somfy	S&SO-RS100TH IO10NM WO CAB SOP	DESC
5284	4573968371679234	1	Somfy	1033197C	REF
5285	4573968371679234	1	Somfy	S&SO-RS100TH IO10NM WOCA-SO-BK	DESC
5286	4573968371679234	1	Somfy	1033209C	REF
5287	4573968371679234	1	Somfy	S&SO-RS100TH IO10NMVVF3-PAC100	DESC
5288	4573968371679234	1	Somfy	1033165C	REF
5289	4573968371679234	1	Somfy	S&SO-RS100TH IO15NM SSCA-PA100	DESC
5290	4573968371679234	1	Somfy	1033158C	REF
5291	4573968371679234	1	Somfy	S&SO-RS100TH IO15NM WO CAB SOP	DESC
5292	4573968371679234	1	Somfy	1033198C	REF
5293	4573968371679234	1	Somfy	S&SO-RS100TH IO15NM WOCA-SO-BK	DESC
5294	4573968371679234	1	Somfy	1033210C	REF
5295	4573968371679234	1	Somfy	S&SO-RS100TH IO15NMVVF3-PAC100	DESC
5296	4573968371679234	1	Somfy	1033166C	REF
5297	4573968371679234	1	Somfy	S&SO-RS100TH IO6NM VVF3-PAC100	DESC
5298	4573968371679234	1	Somfy	1033164C	REF
5299	4573968371679234	1	Somfy	S&SO-RS100TH IOHY10 WOCA-SO-BK	DESC
5300	4573968371679234	1	Somfy	1033221C	REF
5301	4573968371679234	1	Somfy	S&SO-RS100TH IOHY10NM WOCA-BAR	DESC
5302	4573968371679234	1	Somfy	1033177C	REF
5303	4573968371679234	1	Somfy	S&SO-RS100TH IOHY15 WOCA-SO-BK	DESC
5304	4573968371679234	1	Somfy	1033222C	REF
5305	4573968371679234	1	Somfy	S&SO-RS100TH IOHY15NM WOCA-BAR	DESC
5306	4573968371679234	1	Somfy	1033178C	REF
5307	4573968371679234	1	Somfy	S&SO-RS100TH IOHY6 WOCA-SOP-BK	DESC
5308	4573968371679234	1	Somfy	1033220C	REF
5309	4573968371679234	1	Somfy	S&SO-RS100TH IOHY6NM WO CA-BAR	DESC
5310	4573968371679234	1	Somfy	1033176C	REF
5311	4573968371679234	1	Somfy	S&SO-RS100THIOHY 10NMVVF2.5-BA	DESC
5312	4573968371679234	1	Somfy	1033181C	REF
5313	4573968371679234	1	Somfy	S&SO-RS100THIOHY 15NMVVF2.5-BA	DESC
5314	4573968371679234	1	Somfy	1033182C	REF
5315	4573968371679234	1	Somfy	S&SO-RS100THIOHY 6NMVVF2.5-BAR	DESC
5316	4573968371679234	1	Somfy	1033180C	REF
5317	4573968371679234	1	Somfy	S&SO-RS100THIOHY10NMWOCA-SO-BA	DESC
5318	4573968371679234	1	Somfy	1033217C	REF
5319	4573968371679234	1	Somfy	S&SO-RS100THIOHY15NMWOCA-SO-BA	DESC
5320	4573968371679234	1	Somfy	1033218C	REF
5321	4573968371679234	1	Somfy	S&SO-RS100THIOHY6NMWOCA-SOP-BA	DESC
5322	4573968371679234	1	Somfy	1033216C	REF
5323	4573968371679234	1	Somfy	S&SORS100 10/17IOVVF3M PFX 100	DESC
5324	4573968371679234	1	Somfy	1033416B	REF
5325	4573968371679234	1	Somfy	S&SORS100 6/17 IOVVF3M PFX 100	DESC
5326	4573968371679234	1	Somfy	1033380B	REF
5327	4573968371679234	1	Somfy	S&SORS100 IO 10/17 WF3M OCT60	DESC
5328	4573968371679234	1	Somfy	1033325C	REF
5329	4573968371679234	1	Somfy	S&SORS100 IO 10/17VVF3M OCTO60	DESC
5330	4573968371679234	1	Somfy	1033332C	REF
5331	4573968371679234	1	Somfy	S&SORS100 IO 15/17VVF3M OCTO60	DESC
5332	4573968371679234	1	Somfy	1033333C	REF
5333	4573968371679234	1	Somfy	S&SORS100 IO10/17VVF3MZF54 P50	DESC
5334	4573968371679234	1	Somfy	1038159B	REF
5335	4573968371679234	1	Somfy	S&SORS100 IO15/17VVF3M OCT P50	DESC
5336	4573968371679234	1	Somfy	1040074B	REF
5337	4573968371679234	1	Somfy	S&SORS100 IO6/17 VVF3MZF54 P50	DESC
5338	4573968371679234	1	Somfy	1033392B	REF
5339	4573968371679234	1	Somfy	S&SORS10015/17 IOVVF3M PFX 100	DESC
5340	4573968371679234	1	Somfy	1033417B	REF
5341	4573968371679234	1	Somfy	S&SORS100HYB 10NMVVF2.5 EE BAR	DESC
5342	4573968371679234	1	Somfy	1033340C	REF
5343	4573968371679234	1	Somfy	S&SORS100HYB 15NMVVF2.5 EE BAR	DESC
5344	4573968371679234	1	Somfy	1033341C	REF
5345	4573968371679234	1	Somfy	S&SORS100IO 15/17 VVF3M P50	DESC
5346	4573968371679234	1	Somfy	1040072B	REF
5347	4573968371679234	1	Somfy	S&SORS100IO10/17VVF3MOCT60 P50	DESC
5348	4573968371679234	1	Somfy	1038160B	REF
5349	4573968371679234	1	Somfy	S&SORS100IO15/17VVF3M ZF54 P50	DESC
5350	4573968371679234	1	Somfy	1040073B	REF
5351	4573968371679234	1	Somfy	S&SORS100IO6/17 VVF3MOCT60 P50	DESC
5352	4573968371679234	1	Somfy	1033395B	REF
5353	4575067883307010	1	Somfy	KIT SAV FENETRE S&SO IO HYB	DESC
5354	4575067883307010	1	Somfy	1033371C	REF
5355	4575067883307010	1	Somfy	KIT SAV FENETRE S&SO RS100 IO	DESC
5356	4575067883307010	1	Somfy	1033370C	REF
5357	4575067883307010	1	Somfy	KIT SAV P.FENETRE S&SO IO	DESC
5358	4575067883307010	1	Somfy	1040045C	REF
5359	4575067883307010	1	Somfy	KIT SAV P.FENETRE S&SO IO HYB	DESC
5360	4575067883307010	1	Somfy	1040046C	REF
5361	4575067883307010	1	Somfy	S&SO RS100 IO	DESC
5362	4575067883307010	1	Somfy	1033114	REF
5363	4575067883307010	1	Somfy	S&SO RS100 IO 10/17 VVF3M P50	DESC
5364	4575067883307010	1	Somfy	1038158B	REF
5365	4575067883307010	1	Somfy	S&SO RS100 IO 6/17 VVF3M P50	DESC
5366	4575067883307010	1	Somfy	1033391B	REF
5367	4575067883307010	1	Somfy	S&SO RS100 IO 6/17VVF3M OCTO60	DESC
5368	4575067883307010	1	Somfy	1033331C	REF
5369	4575067883307010	1	Somfy	S&SO RS100 IO KIT MOTOR BB FEN	DESC
5370	4575067883307010	1	Somfy	1030135B	REF
5371	4575067883307010	1	Somfy	S&SO-RS100 IO / 6NM-WO CAB-BAR	DESC
5372	4575067883307010	1	Somfy	1033106C	REF
5373	4575067883307010	1	Somfy	S&SO-RS100 IO /10NM-WO CAB-BAR	DESC
5374	4575067883307010	1	Somfy	1033108C	REF
5375	4575067883307010	1	Somfy	S&SO-RS100 IO /15NM-WO CAB-BAR	DESC
5376	4575067883307010	1	Somfy	1033109C	REF
5377	4575067883307010	1	Somfy	S&SO-RS100 IO 10/17 SS CAB PAC	DESC
5378	4575067883307010	1	Somfy	1033153C	REF
5379	4575067883307010	1	Somfy	S&SO-RS100 IO 10NM VVF3M-BAR	DESC
5380	4575067883307010	1	Somfy	1033115C	REF
5381	4575067883307010	1	Somfy	S&SO-RS100 IO 10NM VVF5M-BAR	DESC
5382	4575067883307010	1	Somfy	1033149C	REF
5383	4575067883307010	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE BAR	DESC
5384	4575067883307010	1	Somfy	1033336C	REF
5385	4575067883307010	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE PAC	DESC
5386	4575067883307010	1	Somfy	1033344C	REF
5387	4575067883307010	1	Somfy	S&SO-RS100 IO 10NMVVF5M-PAC100	DESC
5388	4575067883307010	1	Somfy	1033169C	REF
5389	4575067883307010	1	Somfy	S&SO-RS100 IO 15NM  VVF3M-BKT	DESC
5390	4575067883307010	1	Somfy	1033214C	REF
5391	4575067883307010	1	Somfy	S&SO-RS100 IO 15NM VVF3M	DESC
5392	4575067883307010	1	Somfy	1033162C	REF
5393	4575067883307010	1	Somfy	S&SO-RS100 IO 15NM VVF3M-BAR	DESC
5394	4575067883307010	1	Somfy	1033116C	REF
5395	4575067883307010	1	Somfy	S&SO-RS100 IO 15NM VVF5M-BAR	DESC
5396	4575067883307010	1	Somfy	1033150C	REF
5397	4575067883307010	1	Somfy	S&SO-RS100 IO 15NMVVF3 EE BAR	DESC
5398	4575067883307010	1	Somfy	1033337C	REF
5399	4575067883307010	1	Somfy	S&SO-RS100 IO 15NMVVF5M-PAC100	DESC
5400	4575067883307010	1	Somfy	1033170C	REF
5401	4575067883307010	1	Somfy	S&SO-RS100 IO 6 VVF3-F2000-PAC	DESC
5402	4575067883307010	1	Somfy	1033374C	REF
5403	4575067883307010	1	Somfy	S&SO-RS100 IO 6/17 RNF3MSW60ED	DESC
5404	4575067883307010	1	Somfy	1033272B	REF
5405	4575067883307010	1	Somfy	S&SO-RS100 IO 6/17 VVF3M ZF54	DESC
5406	4575067883307010	1	Somfy	1134036C	REF
5407	4575067883307010	1	Somfy	S&SO-RS100 IO 6/17 VVF3MOCT60	DESC
5408	4575067883307010	1	Somfy	1033324C	REF
5409	4575067883307010	1	Somfy	S&SO-RS100 IO 6/17 WO CABL	DESC
5410	4575067883307010	1	Somfy	1033152C	REF
5411	4575067883307010	1	Somfy	S&SO-RS100 IO 6NM VVF3 EE PAC	DESC
5412	4575067883307010	1	Somfy	1033343C	REF
5413	4575067883307010	1	Somfy	S&SO-RS100 IO 6NM VVF3M-BAR	DESC
5414	4575067883307010	1	Somfy	1033114C	REF
5415	4575067883307010	1	Somfy	S&SO-RS100 IO 6NM VVF5M-BAR	DESC
5416	4575067883307010	1	Somfy	1033148C	REF
5417	4575067883307010	1	Somfy	S&SO-RS100 IO 6NM VVF5M-PAC100	DESC
5418	4575067883307010	1	Somfy	1033168C	REF
5419	4575067883307010	1	Somfy	S&SO-RS100 IO 6NMVVF3 EE BAR	DESC
5420	4575067883307010	1	Somfy	1033335C	REF
5421	4575067883307010	1	Somfy	S&SO-RS100 IO15NM SSCA-PAC100	DESC
5422	4575067883307010	1	Somfy	1033154C	REF
5423	4575067883307010	1	Somfy	S&SO-RS100 IOHY 10NM WO CA-BAR	DESC
5424	4575067883307010	1	Somfy	1033173C	REF
5425	4575067883307010	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BAR	DESC
5426	4575067883307010	1	Somfy	1033111C	REF
5427	4575067883307010	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BKT	DESC
5428	4575067883307010	1	Somfy	1033225C	REF
5429	4575067883307010	1	Somfy	S&SO-RS100 IOHY 15NMVVF2.5-BAR	DESC
5430	4575067883307010	1	Somfy	1033112C	REF
5431	4575067883307010	1	Somfy	S&SO-RS100 IOHY 15NMVVF2.5-BKT	DESC
5432	4575067883307010	1	Somfy	1033226C	REF
5433	4575067883307010	1	Somfy	S&SO-RS100 IOHY 6NM VVF2.5-BAR	DESC
5434	4575067883307010	1	Somfy	1033107C	REF
5435	4575067883307010	1	Somfy	S&SO-RS100 IOHY 6NM VVF2.5-BKT	DESC
5436	4575067883307010	1	Somfy	1033224C	REF
5437	4575067883307010	1	Somfy	S&SO-RS100 IOHY 6NM WO CAB-BAR	DESC
5438	4575067883307010	1	Somfy	1033172C	REF
5439	4575067883307010	1	Somfy	S&SO-RS100 IOHY10NMVVF2.5-P100	DESC
5440	4575067883307010	1	Somfy	1033185C	REF
5441	4575067883307010	1	Somfy	S&SO-RS100 IOHY15NMVVF2.5-P100	DESC
5442	4575067883307010	1	Somfy	1033186C	REF
5443	4575067883307010	1	Somfy	S&SO-RS100 IOHYB15NM WO CA-BAR	DESC
5444	4575067883307010	1	Somfy	1033174C	REF
5445	4575067883307010	1	Somfy	S&SO-RS100 TH IO 10/17 VVF5M	DESC
5446	4575067883307010	1	Somfy	1038164B	REF
5447	4575067883307010	1	Somfy	S&SO-RS100 TH IO 15/17 VVF5M	DESC
5448	4575067883307010	1	Somfy	1040059B	REF
5449	4575067883307010	1	Somfy	S&SO-RS100 TH IO 6/17 VVF5M	DESC
5450	4575067883307010	1	Somfy	1033398B	REF
5451	4575067883307010	1	Somfy	S&SO-RS100 TH IO 6NM VVF3M-BAR	DESC
5452	4575067883307010	1	Somfy	1033144C	REF
5453	4575067883307010	1	Somfy	S&SO-RS100HYB 6NMVVF2.5 EE BAR	DESC
5454	4575067883307010	1	Somfy	1033339C	REF
5455	4575067883307010	1	Somfy	S&SO-RS100IO 10/17 RNF3MSW60ED	DESC
5456	4575067883307010	1	Somfy	1038032B	REF
5457	4575067883307010	1	Somfy	S&SO-RS100IO 10/17 VVF3M ZF54	DESC
5458	4575067883307010	1	Somfy	1134037C	REF
5459	4575067883307010	1	Somfy	S&SO-RS100IO 10/17 VVF3MSW60ED	DESC
5460	4575067883307010	1	Somfy	1033247B	REF
5461	4575067883307010	1	Somfy	S&SO-RS100IO 10/17G1 BKT	DESC
5462	4575067883307010	1	Somfy	1033201C	REF
5463	4575067883307010	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M	DESC
5464	4575067883307010	1	Somfy	1033161C	REF
5465	4575067883307010	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M BKT	DESC
5466	4575067883307010	1	Somfy	1033213C	REF
5467	4575067883307010	1	Somfy	S&SO-RS100IO 10/17G1 VVF3MZF54	DESC
5468	4575067883307010	1	Somfy	1033193C	REF
5469	4575067883307010	1	Somfy	S&SO-RS100IO 15 VVF3-F2000-PAC	DESC
5470	4575067883307010	1	Somfy	1040047C	REF
5471	4575067883307010	1	Somfy	S&SO-RS100IO 15/17 RNF3MSW60ED	DESC
5472	4575067883307010	1	Somfy	1039966B	REF
5473	4575067883307010	1	Somfy	S&SO-RS100IO 15/17 VVF3MSW60ED	DESC
5474	4575067883307010	1	Somfy	1033248B	REF
5475	4575067883307010	1	Somfy	S&SO-RS100IO 15/17G1 BKT	DESC
5476	4575067883307010	1	Somfy	1033202C	REF
5477	4575067883307010	1	Somfy	S&SO-RS100IO 6/17 VVF3MSW60ED	DESC
5478	4575067883307010	1	Somfy	1033246B	REF
5479	4575067883307010	1	Somfy	S&SO-RS100IO 6/17G1 BKT	DESC
5480	4575067883307010	1	Somfy	1033200C	REF
5481	4575067883307010	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M	DESC
5482	4575067883307010	1	Somfy	1033160C	REF
5483	4575067883307010	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M BKT	DESC
5484	4575067883307010	1	Somfy	1033212C	REF
5485	4575067883307010	1	Somfy	S&SO-RS100IO 6/17G1 VVF3MZF54	DESC
5486	4575067883307010	1	Somfy	1033192C	REF
5487	4575067883307010	1	Somfy	S&SO-RS100IO 6NMVVF3M-ZF54-BAR	DESC
5488	4575067883307010	1	Somfy	1033188C	REF
5489	4575067883307010	1	Somfy	S&SO-RS100IO10/17VVF3F200P100	DESC
5490	4575067883307010	1	Somfy	1038142C	REF
5491	4575067883307010	1	Somfy	S&SO-RS100IO10NMVVF3M-ZF54-BAR	DESC
5492	4575067883307010	1	Somfy	1033189C	REF
5493	4575067883307010	1	Somfy	S&SO-RS100IO15NMVVF3-ZF54-P100	DESC
5494	4575067883307010	1	Somfy	1033194C	REF
5495	4575067883307010	1	Somfy	S&SO-RS100IO15NMVVF3M-ZF54-BAR	DESC
5496	4575067883307010	1	Somfy	1033190C	REF
5497	4575067883307010	1	Somfy	S&SO-RS100IOHY 6NMVVF2.5-P100	DESC
5498	4575067883307010	1	Somfy	1033184C	REF
5499	4575067883307010	1	Somfy	S&SO-RS100IOTH 6/17G1SOPR BKT	DESC
5500	4575067883307010	1	Somfy	1033208C	REF
5501	4575067883307010	1	Somfy	S&SO-RS100TH IO /6NM WO CA-BAR	DESC
5502	4575067883307010	1	Somfy	1033140C	REF
5503	4575067883307010	1	Somfy	S&SO-RS100TH IO 10NM VVF3M-BAR	DESC
5504	4575067883307010	1	Somfy	1033145C	REF
5505	4575067883307010	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BAR	DESC
5506	4575067883307010	1	Somfy	1033141C	REF
5507	4575067883307010	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BKT	DESC
5508	4575067883307010	1	Somfy	1033205C	REF
5509	4575067883307010	1	Somfy	S&SO-RS100TH IO 15NM VVF3M-BAR	DESC
5510	4575067883307010	1	Somfy	1033146C	REF
5511	4575067883307010	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BAR	DESC
5512	4575067883307010	1	Somfy	1033142C	REF
5513	4575067883307010	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BKT	DESC
5514	4575067883307010	1	Somfy	1033206C	REF
5515	4575067883307010	1	Somfy	S&SO-RS100TH IO 6NM WO CAB SOP	DESC
5516	4575067883307010	1	Somfy	1033196C	REF
5517	4575067883307010	1	Somfy	S&SO-RS100TH IO 6NM WO CAB-BKT	DESC
5518	4575067883307010	1	Somfy	1033204C	REF
5519	4575067883307010	1	Somfy	S&SO-RS100TH IO 6NM WOCA-PA100	DESC
5520	4575067883307010	1	Somfy	1033156C	REF
5521	4575067883307010	1	Somfy	S&SO-RS100TH IO10NM SSCA-PA100	DESC
5522	4575067883307010	1	Somfy	1033157C	REF
5523	4575067883307010	1	Somfy	S&SO-RS100TH IO10NM WO CAB SOP	DESC
5524	4575067883307010	1	Somfy	1033197C	REF
5525	4575067883307010	1	Somfy	S&SO-RS100TH IO10NM WOCA-SO-BK	DESC
5526	4575067883307010	1	Somfy	1033209C	REF
5527	4575067883307010	1	Somfy	S&SO-RS100TH IO10NMVVF3-PAC100	DESC
5528	4575067883307010	1	Somfy	1033165C	REF
5529	4575067883307010	1	Somfy	S&SO-RS100TH IO15NM SSCA-PA100	DESC
5530	4575067883307010	1	Somfy	1033158C	REF
5531	4575067883307010	1	Somfy	S&SO-RS100TH IO15NM WO CAB SOP	DESC
5532	4575067883307010	1	Somfy	1033198C	REF
5533	4575067883307010	1	Somfy	S&SO-RS100TH IO15NM WOCA-SO-BK	DESC
5534	4575067883307010	1	Somfy	1033210C	REF
5535	4575067883307010	1	Somfy	S&SO-RS100TH IO15NMVVF3-PAC100	DESC
5536	4575067883307010	1	Somfy	1033166C	REF
5537	4575067883307010	1	Somfy	S&SO-RS100TH IO6NM VVF3-PAC100	DESC
5538	4575067883307010	1	Somfy	1033164C	REF
5539	4575067883307010	1	Somfy	S&SO-RS100TH IOHY10 WOCA-SO-BK	DESC
5540	4575067883307010	1	Somfy	1033221C	REF
5541	4575067883307010	1	Somfy	S&SO-RS100TH IOHY10NM WOCA-BAR	DESC
5542	4575067883307010	1	Somfy	1033177C	REF
5543	4575067883307010	1	Somfy	S&SO-RS100TH IOHY15 WOCA-SO-BK	DESC
5544	4575067883307010	1	Somfy	1033222C	REF
5545	4575067883307010	1	Somfy	S&SO-RS100TH IOHY15NM WOCA-BAR	DESC
5546	4575067883307010	1	Somfy	1033178C	REF
5547	4575067883307010	1	Somfy	S&SO-RS100TH IOHY6 WOCA-SOP-BK	DESC
5548	4575067883307010	1	Somfy	1033220C	REF
5549	4575067883307010	1	Somfy	S&SO-RS100TH IOHY6NM WO CA-BAR	DESC
5550	4575067883307010	1	Somfy	1033176C	REF
5551	4575067883307010	1	Somfy	S&SO-RS100THIOHY 10NMVVF2.5-BA	DESC
5552	4575067883307010	1	Somfy	1033181C	REF
5553	4575067883307010	1	Somfy	S&SO-RS100THIOHY 15NMVVF2.5-BA	DESC
5554	4575067883307010	1	Somfy	1033182C	REF
5555	4575067883307010	1	Somfy	S&SO-RS100THIOHY 6NMVVF2.5-BAR	DESC
5556	4575067883307010	1	Somfy	1033180C	REF
5557	4575067883307010	1	Somfy	S&SO-RS100THIOHY10NMWOCA-SO-BA	DESC
5558	4575067883307010	1	Somfy	1033217C	REF
5559	4575067883307010	1	Somfy	S&SO-RS100THIOHY15NMWOCA-SO-BA	DESC
5560	4575067883307010	1	Somfy	1033218C	REF
5561	4575067883307010	1	Somfy	S&SO-RS100THIOHY6NMWOCA-SOP-BA	DESC
5562	4575067883307010	1	Somfy	1033216C	REF
5563	4575067883307010	1	Somfy	S&SORS100 10/17IOVVF3M PFX 100	DESC
5564	4575067883307010	1	Somfy	1033416B	REF
5565	4575067883307010	1	Somfy	S&SORS100 6/17 IOVVF3M PFX 100	DESC
5566	4575067883307010	1	Somfy	1033380B	REF
5567	4575067883307010	1	Somfy	S&SORS100 IO 10/17 WF3M OCT60	DESC
5568	4575067883307010	1	Somfy	1033325C	REF
5569	4575067883307010	1	Somfy	S&SORS100 IO 10/17VVF3M OCTO60	DESC
5570	4575067883307010	1	Somfy	1033332C	REF
5571	4575067883307010	1	Somfy	S&SORS100 IO 15/17VVF3M OCTO60	DESC
5572	4575067883307010	1	Somfy	1033333C	REF
5573	4575067883307010	1	Somfy	S&SORS100 IO10/17VVF3MZF54 P50	DESC
5574	4575067883307010	1	Somfy	1038159B	REF
5575	4575067883307010	1	Somfy	S&SORS100 IO15/17VVF3M OCT P50	DESC
5576	4575067883307010	1	Somfy	1040074B	REF
5577	4575067883307010	1	Somfy	S&SORS100 IO6/17 VVF3MZF54 P50	DESC
5578	4575067883307010	1	Somfy	1033392B	REF
5579	4575067883307010	1	Somfy	S&SORS10015/17 IOVVF3M PFX 100	DESC
5580	4575067883307010	1	Somfy	1033417B	REF
5581	4575067883307010	1	Somfy	S&SORS100HYB 10NMVVF2.5 EE BAR	DESC
5582	4575067883307010	1	Somfy	1033340C	REF
5583	4575067883307010	1	Somfy	S&SORS100HYB 15NMVVF2.5 EE BAR	DESC
5584	4575067883307010	1	Somfy	1033341C	REF
5585	4575067883307010	1	Somfy	S&SORS100IO 15/17 VVF3M P50	DESC
5586	4575067883307010	1	Somfy	1040072B	REF
5587	4575067883307010	1	Somfy	S&SORS100IO10/17VVF3MOCT60 P50	DESC
5588	4575067883307010	1	Somfy	1038160B	REF
5589	4575067883307010	1	Somfy	S&SORS100IO15/17VVF3M ZF54 P50	DESC
5590	4575067883307010	1	Somfy	1040073B	REF
5591	4575067883307010	1	Somfy	S&SORS100IO6/17 VVF3MOCT60 P50	DESC
5592	4575067883307010	1	Somfy	1033395B	REF
5593	4576167394934786	1	Somfy	KIT SAV FENETRE S&SO IO HYB	DESC
5594	4576167394934786	1	Somfy	1033371C	REF
5595	4576167394934786	1	Somfy	KIT SAV FENETRE S&SO RS100 IO	DESC
5596	4576167394934786	1	Somfy	1033370C	REF
5597	4576167394934786	1	Somfy	KIT SAV P.FENETRE S&SO IO	DESC
5598	4576167394934786	1	Somfy	1040045C	REF
5599	4576167394934786	1	Somfy	KIT SAV P.FENETRE S&SO IO HYB	DESC
5600	4576167394934786	1	Somfy	1040046C	REF
5601	4576167394934786	1	Somfy	S&SO RS100 IO	DESC
5602	4576167394934786	1	Somfy	1033114	REF
5603	4576167394934786	1	Somfy	S&SO RS100 IO 10/17 VVF3M P50	DESC
5604	4576167394934786	1	Somfy	1038158B	REF
5605	4576167394934786	1	Somfy	S&SO RS100 IO 6/17 VVF3M P50	DESC
5606	4576167394934786	1	Somfy	1033391B	REF
5607	4576167394934786	1	Somfy	S&SO RS100 IO 6/17VVF3M OCTO60	DESC
5608	4576167394934786	1	Somfy	1033331C	REF
5609	4576167394934786	1	Somfy	S&SO RS100 IO KIT MOTOR BB FEN	DESC
5610	4576167394934786	1	Somfy	1030135B	REF
5611	4576167394934786	1	Somfy	S&SO-RS100 IO / 6NM-WO CAB-BAR	DESC
5612	4576167394934786	1	Somfy	1033106C	REF
5613	4576167394934786	1	Somfy	S&SO-RS100 IO /10NM-WO CAB-BAR	DESC
5614	4576167394934786	1	Somfy	1033108C	REF
5615	4576167394934786	1	Somfy	S&SO-RS100 IO /15NM-WO CAB-BAR	DESC
5616	4576167394934786	1	Somfy	1033109C	REF
5617	4576167394934786	1	Somfy	S&SO-RS100 IO 10/17 SS CAB PAC	DESC
5618	4576167394934786	1	Somfy	1033153C	REF
5619	4576167394934786	1	Somfy	S&SO-RS100 IO 10NM VVF3M-BAR	DESC
5620	4576167394934786	1	Somfy	1033115C	REF
5621	4576167394934786	1	Somfy	S&SO-RS100 IO 10NM VVF5M-BAR	DESC
5622	4576167394934786	1	Somfy	1033149C	REF
5623	4576167394934786	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE BAR	DESC
5624	4576167394934786	1	Somfy	1033336C	REF
5625	4576167394934786	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE PAC	DESC
5626	4576167394934786	1	Somfy	1033344C	REF
5627	4576167394934786	1	Somfy	S&SO-RS100 IO 10NMVVF5M-PAC100	DESC
5628	4576167394934786	1	Somfy	1033169C	REF
5629	4576167394934786	1	Somfy	S&SO-RS100 IO 15NM  VVF3M-BKT	DESC
5630	4576167394934786	1	Somfy	1033214C	REF
5631	4576167394934786	1	Somfy	S&SO-RS100 IO 15NM VVF3M	DESC
5632	4576167394934786	1	Somfy	1033162C	REF
5633	4576167394934786	1	Somfy	S&SO-RS100 IO 15NM VVF3M-BAR	DESC
5634	4576167394934786	1	Somfy	1033116C	REF
5635	4576167394934786	1	Somfy	S&SO-RS100 IO 15NM VVF5M-BAR	DESC
